REGI?N,PROVINCIA,DISTRITO,CODIGO DEL RECURSO,NOMBRE DEL RECURSO,CATEGOR?A,TIPO DE CATEGOR?A,SUB TIPO CATEGOR?A,URL,LATITUD,LONGITUD,FECHA_DE_CORTE
Arequipa,Arequipa,LA JOYA,12555,Petroglifos De La Caldera,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12555,-71.75738,-16.42782,20241201
Lima,Huarochiri,SAN JUAN DE IRIS,12993,Catarata Thiuria?e,1. SITIOS NATURALES,j. Ca?das de agua,Cataratas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12993,-76.54023,-11.69594,20241201
Jun?n,Jauja,HUARIPAMPA,13036,Sitio Arqueol?gico De Quinlliu O Quinlliyoc,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Zonas arqueol?gicas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13036,-75.48925,-11.809344,20241201
Jun?n,Jauja,JANJAILLO,13110,Cascadas De Yunka Luly,1. SITIOS NATURALES,j. Ca?das de agua,Cascadas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13110,-75.6065809,-11.7586596,20241201
Cusco,Paucartambo,HUANCARANI,13139,Santuario Del Se?or De Exaltacion De Sani,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Santuario,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13139,-71.658125,-13.51271,20241201
Cusco,Quispicanchi,ANDAHUAYLILLAS,13266,Mirador De Tambokunka,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13266,-71.669109,-13.639524,20241201
Apurimac,Grau,MICAELA BASTIDAS,653,Templo Colonial De Ayrihuanca,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Templo,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=653,-72.61460833,-14.11522222,20241201
Lima,Barranca,SUPE,1237,Ciudad Sagrada De Caral,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Zonas arqueol?gicas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1237,-77.52322759,-10.89281828,20241201
Ayacucho,Lucanas,PUQUIO,1262,Pueblo De Puquio,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1262,-74.12418748,-14.69398464,20241201
Lima,Lima,BARRANCO,1993,La Bajada De Los Ba?os Y Mirador,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Paseos peatonales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=1993,-77.02354609,-12.14962887,20241201
Lambayeque,Lambayeque,TUCUME,3788,Festividad Patronal De La Virgen Pur?sima Concepci?n - Tucume,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3788,-79.8596,-6.50974,20241201
Jun?n,Satipo,MAZAMARI,7472,Comunidad Nativa Ashaninka Boca Capirushari,2. MANIFESTACIONES CULTURALES,Pueblos,Tradicionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7472,-74.543051,-11.288959,20241201
Piura,Talara,LOBITOS,9158,Playa Piscinas,1. SITIOS NATURALES,l. Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=9158,-81.27606,-4.44686,20241201
Ancash,Bolognesi,HUALLANCA,11475,Ca?on De Huagtahuaru,1. SITIOS NATURALES,e. Ca?ones,Ca?ones,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11475,-76.904722,-9.867778,20241201
Lima,Huarochiri,SAN ANDR?S DE TUPICOCHA,10300,Camino Inca De San Andres De Tupicocha,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Fortalezas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10300,-76.4743831,-12.0007934,20241201
Jun?n,Chanchamayo,SAN LUIS DE SHUARO,11123,La Chacra D.Dago,"4. REALIZACIONES T?CNICAS, CIENT?FICAS Y ART?STICAS CONTEMPOR?NEAS",Explotaciones  Agropecuarias y Pesqueras,Agricultura,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11123,-75.227573,-10.77591,20241201
Lima,Huaral,LAMPIAN,11459,Iglesia Colonial San Juan Bautista De Lampian,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11459,-76.50222,-11.14154,20241201
Arequipa,Islay,PUNTA DE BOMB?N,11574,Iglesia Se?or De Los Desamparados,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11574,-71.79047387,-17.17253842,20241201
Arequipa,Castilla,HUANCARQUI,12248,Cabeza Del Perro Guardi?n,1. SITIOS NATURALES,o. Otros,Formaciones rocosas(bosque de piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12248,-72.47913,-16.082303,20241201
Jun?n,Jauja,MASMA CHICCHE,12521,Bosque De Pinos De Torrepampa,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12521,-75.3779,-11.795984,20241201
Cusco,Canas,LAYO,12566,Laguna Langui Layo - Sector Layo,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12566,-71.1579059,-14.4966623,20241201
Ica,Ica,SANTIAGO,13134,Geoglifos De Cerro Pico,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13134,-75.5962,-14.17791,20241201
Ancash,Huaylas,CARAZ,100,Sitio Arqueol?gico De Tumshukaiko,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=100,-77.81460725,-9.037916223,20241201
Cajamarca,San Ignacio,SAN IGNACIO,169,Pinturas Rupestre Del Cerro Faical,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=169,-78.938983,-5.177178,20241201
Ayacucho,Huanta,HUANTA,11945,Parque Gervasio Santillana,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Parques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11945,-74.25222151,-12.94030027,20241201
Ayacucho,Huanta,HUANTA,11953,Mirador 3 Cruces De Vueltaccpata,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11953,-74.22529144,-12.95993905,20241201
Pasco,Oxapampa,HUANCABAMBA,3553,Parque Nacional Yanachaga-Chemill?n - Zona San Daniel,1. SITIOS NATURALES,n. ?reas Protegidas,Parques Nacionales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=3553,-75.44860966,-10.45207744,20241201
Huancavelica,Churcampa,PAUCARBAMBA,5129,Mirador Natural De Occowillca,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=5129,-74.50361061,-12.54614214,20241201
Lima,Yauyos,VITIS,6275,Mirador De Huallugina De Vitis,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6275,-75.81025663,-12.24811487,20241201
Pasco,Oxapampa,VILLA RICA,7270,Finca La Torre,"4. REALIZACIONES T?CNICAS, CIENT?FICAS Y ART?STICAS CONTEMPOR?NEAS",Explotaciones  Agropecuarias y Pesqueras,Agricultura,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7270,-75.27429968,-10.74644492,20241201
Huanuco,Leoncio Prado,JOS? CRESPO Y CASTILLO,13017,Plaza P?blica De Aucayacu,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13017,-76.11624,-8.9314,20241201
Loreto,Maynas,IQUITOS,13226,Casona Fitzcarraldo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitect?nico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13226,-73.24303,-3.74972,20241201
San Mart?n,Rioja,PARDO MIGUEL,11201,Fundo Alto Nieva - Rioja,1. SITIOS NATURALES,?. Zonas paisaj?sticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11201,-77.762641,-5.672588,20241201
Moquegua,General Sanchez Cerro,LLOQUE,11295,Pinturas Rupestres De Chintari,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11295,-70.7225,-16.3421,20241201
Lima,Huaura,HUALMAY,11211,Museo Municipal De Hualmay,2. MANIFESTACIONES CULTURALES,Museos y otros,Salas de Exhibici?n,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11211,-77.61315751,-11.09665009,20241201
Cusco,Cusco,SAN JER?NIMO,11871,Andenes De Patata,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Andenes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11871,-71.878713,-13.543459,20241201
Moquegua,Ilo,EL ALGARROBAL,11194,Dunas Pampa Salinas - Ilo,1. SITIOS NATURALES,b. Planicies,Dunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11194,-71.2011,-17.6483,20241201
Huanuco,Huamalies,MONZ?N,11088,Casa Hacienda Radium,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11088,-76.317062,-9.225449,20241201
Cusco,La Convencion,ECHARATE,11119,Centro De Interpretaci?n Del Caf?,2. MANIFESTACIONES CULTURALES,Museos y otros,Galer?as Expositiva,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11119,-72.613325,-12.816146,20241201
Moquegua,Mariscal Nieto,SAN ANTONIO,12050,Bodega Lucho'S,"4. REALIZACIONES T?CNICAS, CIENT?FICAS Y ART?STICAS CONTEMPOR?NEAS",Explotaciones Industriales,"Bodegas de pisco, vinos y/u otros licores",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12050,-70.9582,-17.2102,20241201
Apurimac,Aymaraes,COTARUSE,11568,Bosque De Piedras De Pilluni,1. SITIOS NATURALES,o. Otros,Formaciones rocosas(bosque de piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11568,-73.417553,-14.573516,20241201
Lima,Ca?ete,PACARAN,12535,Sitio Arqueol?gico De San Marcos,2. MANIFESTACIONES CULTURALES,Sitios Arqueol?gicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12535,-76.04587937,-12.86245061,20241201
Ayacucho,Huanta,HUANTA,4024,Feria Del Se?or De Maynay,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Ferias (no Artesanales),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=4024,2442.704100806671,114.19630118738836,20241201
Cusco,Calca,COYA,11247,Costumbre Del Gayado Inka,3. FOLCLORE,Creencias Populares,Costumbres,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11247,2442.704100806671,114.19630118738836,20241201
Ancash,Recuay,RECUAY,10987,Fiesta Patronal Del Se?or De Burgos,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10987,2442.704100806671,114.19630118738836,20241201
Cusco,Paucartambo,CHALLABAMBA,8439,Festividad De La Virgen Chanca,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8439,2442.704100806671,114.19630118738836,20241201
Amazonas,Luya,LAMUD,11601,Fiesta Del Se?or De Gualamita,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11601,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,QUIMBIRI,12122,Festival Miss Playa De Ubiato,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12122,2442.704100806671,114.19630118738836,20241201
Tumbes,Contralmirante Villar,CASITAS,11063,Festividad Del Florecimiento De Guayacanes En El Distrito De Casitas.,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11063,2442.704100806671,114.19630118738836,20241201
Cusco,Canchis,SAN PABLO,12060,Fiesta De La Virgen De Belen,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12060,2442.704100806671,114.19630118738836,20241201
Puno,Sandia,SANDIA,12562,Festividad Del Se?or De Pacaypampa,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12562,2442.704100806671,114.19630118738836,20241201
Ayacucho,Huanta,LLOCHEGUA,12917,Artesania De La Comunidad Nativa Ashaninka De Anato,3. FOLCLORE,Artesan?a y Artes,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12917,2442.704100806671,114.19630118738836,20241201
La Libertad,Santiago De Chuco,SANTIAGO DE CHUCO,12665,Danza La Vaca Loca De Santiado De Chuco,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12665,2442.704100806671,114.19630118738836,20241201
Ica,Ica,ICA,8034,La Teja Ique?a,3. FOLCLORE,Gastronom?a,Dulces T?picos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8034,2442.704100806671,114.19630118738836,20241201
Ancash,Sihuas,SIHUAS,11250,Danza Los Turcos De Agoshirca-Sihuas,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11250,2442.704100806671,114.19630118738836,20241201
Huanuco,Huanuco,AMARILIS,13063,Festival Jala Jala,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13063,2442.704100806671,114.19630118738836,20241201
Cusco,Quispicanchi,OCONGATE,13148,Fiesta Costumbrista  Wata Cosecha,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13148,2442.704100806671,114.19630118738836,20241201
Cusco,Quispicanchi,CUSIPATA,12035,Festividad De San Antonio De Yaucat,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12035,2442.704100806671,114.19630118738836,20241201
Ayacucho,Huanta,HUANTA,11661,D?a De La  Canci?n  Huantina,5. ACONTECIMIENTOS PROGRAMADOS,Art?sticos,M?sica,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11661,2442.704100806671,114.19630118738836,20241201
Moquegua,General Sanchez Cerro,CHOJATA,11296,Danza Sara Tarpuypi Tusuna,5. ACONTECIMIENTOS PROGRAMADOS,Art?sticos,Danza,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11296,2442.704100806671,114.19630118738836,20241201
Lima,Huarochiri,CHICLA,11501,Danza Los Negritos De Chicla,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11501,2442.704100806671,114.19630118738836,20241201
Lima,Lima,SANTIAGO DE SURCO,12408,Festival Del Pisco Sour,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12408,2442.704100806671,114.19630118738836,20241201
Jun?n,Jauja,HUARIPAMPA,12978,Festival De La Siega De Huaripampa,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12978,2442.704100806671,114.19630118738836,20241201
Ancash,Pallasca,PALLASCA,12383,Semana Santa En Pallasca,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12383,2442.704100806671,114.19630118738836,20241201
Ancash,Asuncion,CHACAS,12795,Danza Antiruna,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12795,2442.704100806671,114.19630118738836,20241201
La Libertad,Trujillo,MOCHE,13178,Raya Sancochada,3. FOLCLORE,Gastronom?a,Platos T?picos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13178,2442.704100806671,114.19630118738836,20241201
Lima,Ca?ete,LUNAHUANA,12195,Festival De La Sopa Chola,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12195,2442.704100806671,114.19630118738836,20241201
Madre De Dios,Manu,MADRE DE DIOS,10801,Cuento De Picuro Mama De La Comunidad Nativa Boca Isiriwe,3. FOLCLORE,Creencias Populares,Cuentos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10801,2442.704100806671,114.19630118738836,20241201
Lima,Ca?ete,SAN VICENTE DE CA?ETE,12477,Artesanias Ca?etanas,3. FOLCLORE,Artesan?a y Artes,Madera/carpinter?a (escultura),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12477,2442.704100806671,114.19630118738836,20241201
Jun?n,Concepcion,SAN JOS? DE QUERO,11097,Artesan?a Textil De Usibamba,3. FOLCLORE,Artesan?a y Artes,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11097,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,MEGANTONI,11373,Artesania  Yine,3. FOLCLORE,Artesan?a y Artes,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11373,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,PICHARI,12709,Comunidad Nativa Ashaninka De Kitemotinkiari,3. FOLCLORE,Etnias,Selva,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12709,2442.704100806671,114.19630118738836,20241201
Cajamarca,San Miguel,CATILLUC,12827,Fiesta Patronal En Honor A Las Patronas Virgen Del Carmen Y Santa Rosa De Lima,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12827,2442.704100806671,114.19630118738836,20241201
Lima,Lima,LURIN,2806,Danza De Las Pallas De Lur?n,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=2806,2442.704100806671,114.19630118738836,20241201
Ancash,Pallasca,PAMPAS,12146,El Quispe C?ndor,3. FOLCLORE,Creencias Populares,Costumbres,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12146,2442.704100806671,114.19630118738836,20241201
Lambayeque,Lambayeque,MORROPE,8626,Ceramica Morropana,3. FOLCLORE,Artesan?a y Artes,Alfarer?a y cer?mica,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8626,2442.704100806671,114.19630118738836,20241201
Lima,Huaura,SANTA LEONOR,11484,Festividad De San Bartolom? De Picoy,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11484,2442.704100806671,114.19630118738836,20241201
Arequipa,Camana,QUILCA,12868,Festividad  De La Virgen De La Candelaria-Quilca,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12868,2442.704100806671,114.19630118738836,20241201
Puno,Puno,ACORA,13130,Danza Carnaval Lawakumo De Juruhuanani,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13130,2442.704100806671,114.19630118738836,20241201
Puno,Yunguyo,OLLARAYA,11594,Tejidos De Ollaraya,3. FOLCLORE,Artesan?a y Artes,"Tejidos(lanas, fibras de animales, fibra vegetal. Etc)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11594,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,MEGANTONI,11364,Leyenda Del Origen De Los Machiguenga,3. FOLCLORE,Creencias Populares,Cuentos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11364,2442.704100806671,114.19630118738836,20241201
Lima,Huaura,SANTA LEONOR,11483,Festividad De Santa Rosa De Yurayacu,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11483,2442.704100806671,114.19630118738836,20241201
Cusco,Chumbivilcas,SANTO TOMAS,12272,Festival De Wamanmarka,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Festivales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12272,2442.704100806671,114.19630118738836,20241201
La Libertad,Pataz,URPAY,11000,La Mujer Haragana Y El Diablo,3. FOLCLORE,Creencias Populares,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11000,2442.704100806671,114.19630118738836,20241201
Loreto,Maynas,BEL?N,13018,Procesi?n Fluvial De La Virgen Mar?a,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13018,2442.704100806671,114.19630118738836,20241201
Ica,Ica,YAUCA DEL ROSARIO,8415,Fiesta De La Virgen Del Rosario De Yauca,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8415,2442.704100806671,114.19630118738836,20241201
Puno,San Antonio De Putina,QUILCAPUNCU,11642,Casa Del Artesano Cosmos Aziruni,3. FOLCLORE,Artesan?a y Artes,Piedras,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11642,2442.704100806671,114.19630118738836,20241201
Jun?n,Jauja,HUARIPAMPA,12972,Danza De La Jija De Huaripampa,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12972,2442.704100806671,114.19630118738836,20241201
Ayacucho,Huamanga,ANDR?S AVELINO C?CERES DORREGARAY,12358,Feria De Todos Los Santos,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Ferias (no Artesanales),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12358,2442.704100806671,114.19630118738836,20241201
Apurimac,Cotabambas,TAMBOBAMBA,11290,T?Ikapallana,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,"Fiestas Tradicionales(Herranza, carnavales, otros)",http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11290,2442.704100806671,114.19630118738836,20241201
La Libertad,Santiago De Chuco,SANTIAGO DE CHUCO,12675,Danza Las Jardineras De Santiago De Chuco,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12675,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,VILLA KINTIARINA,11322,Expo Feria Villa Kintiarina,5. ACONTECIMIENTOS PROGRAMADOS,Eventos,Ferias (no Artesanales),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11322,2442.704100806671,114.19630118738836,20241201
Huanuco,Pachitea,UMARI,12317,Inca Danza,3. FOLCLORE,M?sicas y Danzas,M?sica y Danzas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12317,2442.704100806671,114.19630118738836,20241201
Cusco,La Convencion,PICHARI,12509,Comunidad Nativa Ashaninka Sankiroshi,3. FOLCLORE,Etnias,Selva,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=12509,2442.704100806671,114.19630118738836,20241201
Lima,Huaral,HUARAL,13232,Festividad Del Se?or De Los Milagros De Huaral,5. ACONTECIMIENTOS PROGRAMADOS,Fiestas,Fiestas religiosas-patronales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=13232,2442.704100806671,114.19630118738836,20241201
La Libertad,Trujillo,MOCHE,11187,Leyenda Del Hombre Que Ten?a Pacto Con El Diablo,3. FOLCLORE,Creencias Populares,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11187,2442.704100806671,114.19630118738836,20241201
